# Spectral Microscopy Data
# Timestamp: 2026-01-16 10:37:28
# Units: X, Y, Z positions in micrometers (µm)
# X Start: 0 µm
# X Stop: 100 µm
# X Step: 10 µm
# Y Start: 0 µm
# Y Stop: 100 µm
# Y Step: 10 µm
# Wait Time: 0.1 s
# Integration Time: 100 ms
# Data Shape: (11, 11, 1044)
# Wavelength Range: 828.60 - 974.54 nm
# Number of Wavelengths: 1044
# 
# Data Format: 3D array flattened to 2D
# Each row represents one (x, y) position
# Columns represent wavelength index (0 to 1043)
# 
# Wavelengths (nm): 828.60, 828.76, 828.92, 829.08, 829.24, 829.40, 829.56, 829.72, 829.88, 830.04... (showing first 10)
# 
2.381000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.376000e+03	2.379000e+03	2.374000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.381000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.376000e+03	2.376000e+03	2.376000e+03	2.376000e+03	2.379000e+03	2.376000e+03	2.377000e+03	2.376000e+03	2.379000e+03	2.375000e+03	2.377000e+03	2.376000e+03	2.379000e+03	2.376000e+03	2.377000e+03	2.377000e+03	2.377000e+03	2.378000e+03	2.376000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.377000e+03	2.377000e+03	2.380000e+03	2.377000e+03	2.376000e+03	2.379000e+03	2.375000e+03	2.377000e+03	2.376000e+03	2.380000e+03	2.374000e+03	2.380000e+03	2.377000e+03	2.377000e+03	2.378000e+03	2.376000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.380000e+03	2.378000e+03	2.377000e+03	2.377000e+03	2.379000e+03	2.376000e+03	2.381000e+03	2.377000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.376000e+03	2.381000e+03	2.377000e+03	2.378000e+03	2.377000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.380000e+03	2.377000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.376000e+03	2.379000e+03	2.379000e+03	2.376000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.380000e+03	2.376000e+03	2.378000e+03	2.378000e+03	2.376000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.377000e+03	2.378000e+03	2.377000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.377000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.376000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.378000e+03	2.381000e+03	2.376000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.381000e+03	2.376000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.380000e+03	2.375000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.376000e+03	2.379000e+03	2.379000e+03	2.377000e+03	2.378000e+03	2.378000e+03	2.376000e+03	2.378000e+03	2.378000e+03	2.376000e+03	2.382000e+03	2.377000e+03	2.381000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.381000e+03	2.377000e+03	2.378000e+03	2.377000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.377000e+03	2.378000e+03	2.375000e+03	2.378000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.377000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.376000e+03	2.377000e+03	2.378000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.377000e+03	2.378000e+03	2.378000e+03	2.376000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.376000e+03	2.379000e+03	2.376000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.380000e+03	2.379000e+03	2.378000e+03	2.381000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.379000e+03	2.379000e+03	2.376000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.375000e+03	2.380000e+03	2.377000e+03	2.378000e+03	2.380000e+03	2.376000e+03	2.381000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.381000e+03	2.379000e+03	2.378000e+03	2.377000e+03	2.380000e+03	2.379000e+03	2.376000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.377000e+03	2.379000e+03	2.380000e+03	2.382000e+03	2.381000e+03	2.378000e+03	2.384000e+03	2.384000e+03	2.388000e+03	2.388000e+03	2.393000e+03	2.390000e+03	2.393000e+03	2.390000e+03	2.392000e+03	2.387000e+03	2.386000e+03	2.382000e+03	2.380000e+03	2.381000e+03	2.378000e+03	2.380000e+03	2.380000e+03	2.379000e+03	2.376000e+03	2.382000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.380000e+03	2.377000e+03	2.380000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.382000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.382000e+03	2.380000e+03	2.382000e+03	2.382000e+03	2.376000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.381000e+03	2.377000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.382000e+03	2.376000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.379000e+03	2.377000e+03	2.380000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.381000e+03	2.376000e+03	2.380000e+03	2.377000e+03	2.380000e+03	2.376000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.380000e+03	2.381000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.377000e+03	2.376000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.382000e+03	2.379000e+03	2.380000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.383000e+03	2.380000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.376000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.376000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.376000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.381000e+03	2.378000e+03	2.380000e+03	2.381000e+03	2.381000e+03	2.380000e+03	2.376000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.377000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.378000e+03	2.376000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.381000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.379000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.381000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.376000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.382000e+03	2.379000e+03	2.383000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.381000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.377000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.382000e+03	2.378000e+03	2.382000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.381000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.381000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.380000e+03	2.379000e+03	2.377000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.381000e+03	2.377000e+03	2.380000e+03	2.376000e+03	2.380000e+03	2.379000e+03	2.381000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.380000e+03	2.378000e+03	2.382000e+03	2.378000e+03	2.382000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.376000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.377000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.381000e+03	2.376000e+03	2.380000e+03	2.377000e+03	2.380000e+03	2.377000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.377000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.382000e+03	2.380000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.381000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.383000e+03	2.378000e+03	2.381000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.381000e+03	2.380000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.380000e+03	2.380000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.376000e+03	2.380000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.378000e+03	2.375000e+03	2.379000e+03	2.376000e+03	2.380000e+03	2.376000e+03	2.379000e+03	2.376000e+03	2.378000e+03	2.381000e+03	2.376000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.380000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.381000e+03	2.378000e+03	2.381000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.377000e+03	2.382000e+03	2.378000e+03	2.382000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.381000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.376000e+03	2.380000e+03	2.376000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.381000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.376000e+03	2.378000e+03	2.377000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.382000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.380000e+03	2.379000e+03	2.379000e+03	2.377000e+03	2.378000e+03	2.379000e+03	2.382000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.381000e+03	2.376000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.377000e+03	2.381000e+03	2.376000e+03	2.379000e+03	2.377000e+03	2.378000e+03	2.381000e+03	2.377000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.381000e+03	2.377000e+03	2.380000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.381000e+03	2.379000e+03	2.381000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.381000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.380000e+03	2.379000e+03	2.381000e+03	2.378000e+03	2.381000e+03	2.380000e+03	2.380000e+03	2.376000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.376000e+03	2.380000e+03	2.377000e+03	2.381000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.382000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.377000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.376000e+03	2.381000e+03	2.377000e+03	2.381000e+03	2.378000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.381000e+03	2.378000e+03	2.379000e+03	2.376000e+03	2.379000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.377000e+03	2.378000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.380000e+03	2.381000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.381000e+03	2.379000e+03	2.382000e+03	2.377000e+03	2.381000e+03	2.378000e+03	2.382000e+03	2.377000e+03	2.380000e+03	2.376000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.382000e+03	2.378000e+03	2.380000e+03	2.380000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.381000e+03	2.378000e+03	2.379000e+03	2.378000e+03	2.381000e+03	2.378000e+03	2.380000e+03	2.378000e+03	2.381000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.376000e+03	2.381000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.380000e+03	2.382000e+03	2.380000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.381000e+03	2.378000e+03	2.380000e+03	2.380000e+03	2.379000e+03	2.379000e+03	2.378000e+03	2.378000e+03	2.378000e+03	2.382000e+03	2.380000e+03	2.378000e+03	2.380000e+03	2.380000e+03	2.380000e+03	2.378000e+03	2.381000e+03	2.378000e+03	2.378000e+03	2.377000e+03	2.380000e+03	2.378000e+03	2.379000e+03	2.379000e+03	2.379000e+03	2.380000e+03	2.378000e+03	2.382000e+03	2.379000e+03	2.383000e+03	2.379000e+03	2.381000e+03	2.378000e+03	2.378000e+03	2.379000e+03	2.377000e+03	2.379000e+03	2.378000e+03	2.380000e+03	2.379000e+03	2.382000e+03	2.379000e+03	2.381000e+03	2.376000e+03	2.382000e+03	2.380000e+03	2.382000e+03	2.380000e+03	2.377000e+03	2.379000e+03	2.376000e+03
